dir,experiment,benchmark,rob,bp,l1d,l1i,l2,issue_width,commit_width,simInsts,IPC,CPI,L1D_miss_rate,L2_miss_rate,console_exists,status
results/experiments/stream_rob128_bpTournamentBP_l1d16kB_l21MB_iw4_cw4,stream_rob128_bpTournamentBP_l1d16kB_l21MB_iw4_cw4,stream,128,TournamentBP,16kB,,1,4,4,904.0,0.182332,5.484513,0.304536,0.970874,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d16kB_l2256kB_iw2_cw2,stream_rob128_bpTournamentBP_l1d16kB_l2256kB_iw2_cw2,stream,128,TournamentBP,16kB,,256kB,2,2,871.0,0.174165,5.741676,0.330025,0.969697,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d16kB_l2256kB_iw2_cw4,stream_rob128_bpTournamentBP_l1d16kB_l2256kB_iw2_cw4,stream,128,TournamentBP,16kB,,256kB,2,4,871.0,0.174165,5.741676,0.330025,0.969697,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d16kB_l2256kB_iw4_cw2,stream_rob128_bpTournamentBP_l1d16kB_l2256kB_iw4_cw2,stream,128,TournamentBP,16kB,,256kB,4,2,904.0,0.181417,5.512168,0.307359,0.970874,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d16kB_l2256kB_iw4_cw4,stream_rob128_bpTournamentBP_l1d16kB_l2256kB_iw4_cw4,stream,128,TournamentBP,16kB,,256kB,4,4,904.0,0.182332,5.484513,0.304536,0.970874,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d16kB_l2512kB_iw2_cw2,stream_rob128_bpTournamentBP_l1d16kB_l2512kB_iw2_cw2,stream,128,TournamentBP,16kB,,512kB,2,2,871.0,0.174165,5.741676,0.330025,0.969697,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d16kB_l2512kB_iw2_cw4,stream_rob128_bpTournamentBP_l1d16kB_l2512kB_iw2_cw4,stream,128,TournamentBP,16kB,,512kB,2,4,871.0,0.174165,5.741676,0.330025,0.969697,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d16kB_l2512kB_iw4_cw2,stream_rob128_bpTournamentBP_l1d16kB_l2512kB_iw4_cw2,stream,128,TournamentBP,16kB,,512kB,4,2,904.0,0.181417,5.512168,0.307359,0.970874,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d16kB_l2512kB_iw4_cw4,stream_rob128_bpTournamentBP_l1d16kB_l2512kB_iw4_cw4,stream,128,TournamentBP,16kB,,512kB,4,4,904.0,0.182332,5.484513,0.304536,0.970874,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d32kB_l2128kB_iw2_cw2,stream_rob128_bpTournamentBP_l1d32kB_l2128kB_iw2_cw2,stream,128,TournamentBP,32kB,,128kB,2,2,871.0,0.174165,5.741676,0.317618,1.0,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d32kB_l2128kB_iw2_cw4,stream_rob128_bpTournamentBP_l1d32kB_l2128kB_iw2_cw4,stream,128,TournamentBP,32kB,,128kB,2,4,871.0,0.174165,5.741676,0.317618,1.0,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d32kB_l2128kB_iw4_cw2,stream_rob128_bpTournamentBP_l1d32kB_l2128kB_iw4_cw2,stream,128,TournamentBP,32kB,,128kB,4,2,904.0,0.18138,5.513274,0.296537,1.0,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d32kB_l2128kB_iw4_cw4,stream_rob128_bpTournamentBP_l1d32kB_l2128kB_iw4_cw4,stream,128,TournamentBP,32kB,,128kB,4,4,904.0,0.182295,5.485619,0.293737,1.0,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d32kB_l21MB_iw2_cw2,stream_rob128_bpTournamentBP_l1d32kB_l21MB_iw2_cw2,stream,128,TournamentBP,32kB,,1,2,2,871.0,0.174165,5.741676,0.317618,1.0,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d32kB_l21MB_iw2_cw4,stream_rob128_bpTournamentBP_l1d32kB_l21MB_iw2_cw4,stream,128,TournamentBP,32kB,,1,2,4,871.0,0.174165,5.741676,0.317618,1.0,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d32kB_l21MB_iw4_cw2,stream_rob128_bpTournamentBP_l1d32kB_l21MB_iw4_cw2,stream,128,TournamentBP,32kB,,1,4,2,904.0,0.18138,5.513274,0.296537,1.0,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d32kB_l21MB_iw4_cw4,stream_rob128_bpTournamentBP_l1d32kB_l21MB_iw4_cw4,stream,128,TournamentBP,32kB,,1,4,4,904.0,0.182295,5.485619,0.293737,1.0,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d32kB_l2256kB_iw2_cw2,stream_rob128_bpTournamentBP_l1d32kB_l2256kB_iw2_cw2,stream,128,TournamentBP,32kB,,256kB,2,2,871.0,0.174165,5.741676,0.317618,1.0,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d32kB_l2256kB_iw2_cw4,stream_rob128_bpTournamentBP_l1d32kB_l2256kB_iw2_cw4,stream,128,TournamentBP,32kB,,256kB,2,4,871.0,0.174165,5.741676,0.317618,1.0,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d32kB_l2256kB_iw4_cw2,stream_rob128_bpTournamentBP_l1d32kB_l2256kB_iw4_cw2,stream,128,TournamentBP,32kB,,256kB,4,2,904.0,0.18138,5.513274,0.296537,1.0,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d32kB_l2256kB_iw4_cw4,stream_rob128_bpTournamentBP_l1d32kB_l2256kB_iw4_cw4,stream,128,TournamentBP,32kB,,256kB,4,4,904.0,0.182295,5.485619,0.293737,1.0,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d32kB_l2512kB_iw2_cw2,stream_rob128_bpTournamentBP_l1d32kB_l2512kB_iw2_cw2,stream,128,TournamentBP,32kB,,512kB,2,2,871.0,0.174165,5.741676,0.317618,1.0,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d32kB_l2512kB_iw2_cw4,stream_rob128_bpTournamentBP_l1d32kB_l2512kB_iw2_cw4,stream,128,TournamentBP,32kB,,512kB,2,4,871.0,0.174165,5.741676,0.317618,1.0,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d32kB_l2512kB_iw4_cw2,stream_rob128_bpTournamentBP_l1d32kB_l2512kB_iw4_cw2,stream,128,TournamentBP,32kB,,512kB,4,2,904.0,0.18138,5.513274,0.296537,1.0,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d32kB_l2512kB_iw4_cw4,stream_rob128_bpTournamentBP_l1d32kB_l2512kB_iw4_cw4,stream,128,TournamentBP,32kB,,512kB,4,4,904.0,0.182295,5.485619,0.293737,1.0,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d64kB_l2128kB_iw2_cw2,stream_rob128_bpTournamentBP_l1d64kB_l2128kB_iw2_cw2,stream,128,TournamentBP,64kB,,128kB,2,2,871.0,0.174165,5.741676,0.317618,1.0,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d64kB_l2128kB_iw2_cw4,stream_rob128_bpTournamentBP_l1d64kB_l2128kB_iw2_cw4,stream,128,TournamentBP,64kB,,128kB,2,4,871.0,0.174165,5.741676,0.317618,1.0,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d64kB_l2128kB_iw4_cw2,stream_rob128_bpTournamentBP_l1d64kB_l2128kB_iw4_cw2,stream,128,TournamentBP,64kB,,128kB,4,2,904.0,0.18138,5.513274,0.296537,1.0,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d64kB_l2128kB_iw4_cw4,stream_rob128_bpTournamentBP_l1d64kB_l2128kB_iw4_cw4,stream,128,TournamentBP,64kB,,128kB,4,4,904.0,0.182295,5.485619,0.293737,1.0,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d64kB_l21MB_iw2_cw2,stream_rob128_bpTournamentBP_l1d64kB_l21MB_iw2_cw2,stream,128,TournamentBP,64kB,,1,2,2,871.0,0.174165,5.741676,0.317618,1.0,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d64kB_l21MB_iw2_cw4,stream_rob128_bpTournamentBP_l1d64kB_l21MB_iw2_cw4,stream,128,TournamentBP,64kB,,1,2,4,871.0,0.174165,5.741676,0.317618,1.0,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d64kB_l21MB_iw4_cw2,stream_rob128_bpTournamentBP_l1d64kB_l21MB_iw4_cw2,stream,128,TournamentBP,64kB,,1,4,2,904.0,0.18138,5.513274,0.296537,1.0,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d64kB_l21MB_iw4_cw4,stream_rob128_bpTournamentBP_l1d64kB_l21MB_iw4_cw4,stream,128,TournamentBP,64kB,,1,4,4,904.0,0.182295,5.485619,0.293737,1.0,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d64kB_l2256kB_iw2_cw2,stream_rob128_bpTournamentBP_l1d64kB_l2256kB_iw2_cw2,stream,128,TournamentBP,64kB,,256kB,2,2,871.0,0.174165,5.741676,0.317618,1.0,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d64kB_l2256kB_iw2_cw4,stream_rob128_bpTournamentBP_l1d64kB_l2256kB_iw2_cw4,stream,128,TournamentBP,64kB,,256kB,2,4,871.0,0.174165,5.741676,0.317618,1.0,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d64kB_l2256kB_iw4_cw2,stream_rob128_bpTournamentBP_l1d64kB_l2256kB_iw4_cw2,stream,128,TournamentBP,64kB,,256kB,4,2,904.0,0.18138,5.513274,0.296537,1.0,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d64kB_l2256kB_iw4_cw4,stream_rob128_bpTournamentBP_l1d64kB_l2256kB_iw4_cw4,stream,128,TournamentBP,64kB,,256kB,4,4,904.0,0.182295,5.485619,0.293737,1.0,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d64kB_l2512kB_iw2_cw2,stream_rob128_bpTournamentBP_l1d64kB_l2512kB_iw2_cw2,stream,128,TournamentBP,64kB,,512kB,2,2,871.0,0.174165,5.741676,0.317618,1.0,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d64kB_l2512kB_iw2_cw4,stream_rob128_bpTournamentBP_l1d64kB_l2512kB_iw2_cw4,stream,128,TournamentBP,64kB,,512kB,2,4,871.0,0.174165,5.741676,0.317618,1.0,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d64kB_l2512kB_iw4_cw2,stream_rob128_bpTournamentBP_l1d64kB_l2512kB_iw4_cw2,stream,128,TournamentBP,64kB,,512kB,4,2,904.0,0.18138,5.513274,0.296537,1.0,True,ok
results/experiments/stream_rob128_bpTournamentBP_l1d64kB_l2512kB_iw4_cw4,stream_rob128_bpTournamentBP_l1d64kB_l2512kB_iw4_cw4,stream,128,TournamentBP,64kB,,512kB,4,4,904.0,0.182295,5.485619,0.293737,1.0,True,ok
results/experiments/stream_rob192_bpBiModeBP_l132kB_l2256kB_iw2_cw2,stream_rob192_bpBiModeBP_l132kB_l2256kB_iw2_cw2,stream,192,BiModeBP,,32kB,256kB,2,2,,,,,,False,empty-or-missing
results/experiments/stream_rob192_bpBiModeBP_l132kB_l2256kB_iw2_cw4,stream_rob192_bpBiModeBP_l132kB_l2256kB_iw2_cw4,stream,192,BiModeBP,,32kB,256kB,2,4,1390852.0,0.221647,4.511686,0.355723,0.996024,False,ok
results/experiments/stream_rob192_bpBiModeBP_l132kB_l2256kB_iw4_cw2,stream_rob192_bpBiModeBP_l132kB_l2256kB_iw4_cw2,stream,192,BiModeBP,,32kB,256kB,4,2,,,,,,False,empty-or-missing
results/experiments/stream_rob192_bpBiModeBP_l132kB_l2256kB_iw4_cw4,stream_rob192_bpBiModeBP_l132kB_l2256kB_iw4_cw4,stream,192,BiModeBP,,32kB,256kB,4,4,1390852.0,0.220659,4.53188,0.275331,0.995723,False,ok
results/experiments/stream_rob192_bpBiModeBP_l132kB_l2512kB_iw2_cw2,stream_rob192_bpBiModeBP_l132kB_l2512kB_iw2_cw2,stream,192,BiModeBP,,32kB,512kB,2,2,,,,,,False,empty-or-missing
results/experiments/stream_rob192_bpBiModeBP_l132kB_l2512kB_iw2_cw4,stream_rob192_bpBiModeBP_l132kB_l2512kB_iw2_cw4,stream,192,BiModeBP,,32kB,512kB,2,4,1390852.0,0.221762,4.509342,0.35547,0.996024,False,ok
results/experiments/stream_rob192_bpBiModeBP_l132kB_l2512kB_iw4_cw2,stream_rob192_bpBiModeBP_l132kB_l2512kB_iw4_cw2,stream,192,BiModeBP,,32kB,512kB,4,2,,,,,,False,empty-or-missing
results/experiments/stream_rob192_bpBiModeBP_l132kB_l2512kB_iw4_cw4,stream_rob192_bpBiModeBP_l132kB_l2512kB_iw4_cw4,stream,192,BiModeBP,,32kB,512kB,4,4,1390852.0,0.221142,4.521983,0.281849,0.995723,False,ok
results/experiments/stream_rob192_bpBiModeBP_l164kB_l2256kB_iw2_cw2,stream_rob192_bpBiModeBP_l164kB_l2256kB_iw2_cw2,stream,192,BiModeBP,,64kB,256kB,2,2,,,,,,False,empty-or-missing
results/experiments/stream_rob192_bpBiModeBP_l164kB_l2256kB_iw2_cw4,stream_rob192_bpBiModeBP_l164kB_l2256kB_iw2_cw4,stream,192,BiModeBP,,64kB,256kB,2,4,1390852.0,0.22138,4.51713,0.355556,0.998411,False,ok
results/experiments/stream_rob192_bpBiModeBP_l164kB_l2256kB_iw4_cw2,stream_rob192_bpBiModeBP_l164kB_l2256kB_iw4_cw2,stream,192,BiModeBP,,64kB,256kB,4,2,,,,,,False,empty-or-missing
results/experiments/stream_rob192_bpBiModeBP_l164kB_l2256kB_iw4_cw4,stream_rob192_bpBiModeBP_l164kB_l2256kB_iw4_cw4,stream,192,BiModeBP,,64kB,256kB,4,4,1390852.0,0.220685,4.531355,0.275316,0.998323,False,ok
results/experiments/stream_rob192_bpBiModeBP_l164kB_l2512kB_iw2_cw2,stream_rob192_bpBiModeBP_l164kB_l2512kB_iw2_cw2,stream,192,BiModeBP,,64kB,512kB,2,2,,,,,,False,empty-or-missing
results/experiments/stream_rob192_bpBiModeBP_l164kB_l2512kB_iw2_cw4,stream_rob192_bpBiModeBP_l164kB_l2512kB_iw2_cw4,stream,192,BiModeBP,,64kB,512kB,2,4,1390852.0,0.221707,4.510453,0.355669,0.998411,False,ok
results/experiments/stream_rob192_bpBiModeBP_l164kB_l2512kB_iw4_cw2,stream_rob192_bpBiModeBP_l164kB_l2512kB_iw4_cw2,stream,192,BiModeBP,,64kB,512kB,4,2,,,,,,False,empty-or-missing
results/experiments/stream_rob192_bpBiModeBP_l164kB_l2512kB_iw4_cw4,stream_rob192_bpBiModeBP_l164kB_l2512kB_iw4_cw4,stream,192,BiModeBP,,64kB,512kB,4,4,1390852.0,0.221188,4.521045,0.280821,0.998323,False,ok
results/experiments/stream_rob192_bpLTAGE_l132kB_l2256kB_iw2_cw2,stream_rob192_bpLTAGE_l132kB_l2256kB_iw2_cw2,stream,192,LTAGE,,32kB,256kB,2,2,,,,,,False,empty-or-missing
results/experiments/stream_rob192_bpLTAGE_l132kB_l2256kB_iw2_cw4,stream_rob192_bpLTAGE_l132kB_l2256kB_iw2_cw4,stream,192,LTAGE,,32kB,256kB,2,4,1390852.0,0.222138,4.501715,0.356814,0.996111,False,ok
results/experiments/stream_rob192_bpLTAGE_l132kB_l2256kB_iw4_cw2,stream_rob192_bpLTAGE_l132kB_l2256kB_iw4_cw2,stream,192,LTAGE,,32kB,256kB,4,2,,,,,,False,empty-or-missing
results/experiments/stream_rob192_bpLTAGE_l132kB_l2256kB_iw4_cw4,stream_rob192_bpLTAGE_l132kB_l2256kB_iw4_cw4,stream,192,LTAGE,,32kB,256kB,4,4,1390852.0,0.221256,4.519653,0.276739,0.995975,False,ok
results/experiments/stream_rob192_bpLTAGE_l132kB_l2512kB_iw2_cw2,stream_rob192_bpLTAGE_l132kB_l2512kB_iw2_cw2,stream,192,LTAGE,,32kB,512kB,2,2,,,,,,False,empty-or-missing
results/experiments/stream_rob192_bpLTAGE_l132kB_l2512kB_iw2_cw4,stream_rob192_bpLTAGE_l132kB_l2512kB_iw2_cw4,stream,192,LTAGE,,32kB,512kB,2,4,1390852.0,0.222228,4.499878,0.35657,0.996111,False,ok
results/experiments/stream_rob192_bpLTAGE_l132kB_l2512kB_iw4_cw2,stream_rob192_bpLTAGE_l132kB_l2512kB_iw4_cw2,stream,192,LTAGE,,32kB,512kB,4,2,,,,,,False,empty-or-missing
results/experiments/stream_rob192_bpLTAGE_l132kB_l2512kB_iw4_cw4,stream_rob192_bpLTAGE_l132kB_l2512kB_iw4_cw4,stream,192,LTAGE,,32kB,512kB,4,4,1390852.0,0.221664,4.511333,0.282706,0.995975,False,ok
results/experiments/stream_rob192_bpLTAGE_l164kB_l2256kB_iw2_cw2,stream_rob192_bpLTAGE_l164kB_l2256kB_iw2_cw2,stream,192,LTAGE,,64kB,256kB,2,2,,,,,,False,empty-or-missing
results/experiments/stream_rob192_bpLTAGE_l164kB_l2256kB_iw2_cw4,stream_rob192_bpLTAGE_l164kB_l2256kB_iw2_cw4,stream,192,LTAGE,,64kB,256kB,2,4,1390852.0,0.222212,4.500217,0.356511,0.99841,False,ok
results/experiments/stream_rob192_bpLTAGE_l164kB_l2256kB_iw4_cw2,stream_rob192_bpLTAGE_l164kB_l2256kB_iw4_cw2,stream,192,LTAGE,,64kB,256kB,4,2,,,,,,False,empty-or-missing
results/experiments/stream_rob192_bpLTAGE_l164kB_l2256kB_iw4_cw4,stream_rob192_bpLTAGE_l164kB_l2256kB_iw4_cw4,stream,192,LTAGE,,64kB,256kB,4,4,1390852.0,0.22138,4.51711,0.276589,0.998335,False,ok
results/experiments/stream_rob192_bpLTAGE_l164kB_l2512kB_iw2_cw2,stream_rob192_bpLTAGE_l164kB_l2512kB_iw2_cw2,stream,192,LTAGE,,64kB,512kB,2,2,,,,,,False,empty-or-missing
results/experiments/stream_rob192_bpLTAGE_l164kB_l2512kB_iw2_cw4,stream_rob192_bpLTAGE_l164kB_l2512kB_iw2_cw4,stream,192,LTAGE,,64kB,512kB,2,4,1390852.0,0.222351,4.497397,0.356121,0.99841,False,ok
results/experiments/stream_rob192_bpLTAGE_l164kB_l2512kB_iw4_cw2,stream_rob192_bpLTAGE_l164kB_l2512kB_iw4_cw2,stream,192,LTAGE,,64kB,512kB,4,2,,,,,,False,empty-or-missing
results/experiments/stream_rob192_bpLTAGE_l164kB_l2512kB_iw4_cw4,stream_rob192_bpLTAGE_l164kB_l2512kB_iw4_cw4,stream,192,LTAGE,,64kB,512kB,4,4,1390852.0,0.22169,4.510809,0.282281,0.998322,False,ok
results/experiments/stream_rob192_bpLocalBP_l132kB_l2256kB_iw2_cw2,stream_rob192_bpLocalBP_l132kB_l2256kB_iw2_cw2,stream,192,LocalBP,,32kB,256kB,2,2,,,,,,False,empty-or-missing
results/experiments/stream_rob192_bpLocalBP_l132kB_l2256kB_iw2_cw4,stream_rob192_bpLocalBP_l132kB_l2256kB_iw2_cw4,stream,192,LocalBP,,32kB,256kB,2,4,1390852.0,0.222027,4.503957,0.35611,0.996124,False,ok
results/experiments/stream_rob192_bpLocalBP_l132kB_l2256kB_iw4_cw2,stream_rob192_bpLocalBP_l132kB_l2256kB_iw4_cw2,stream,192,LocalBP,,32kB,256kB,4,2,,,,,,False,empty-or-missing
results/experiments/stream_rob192_bpLocalBP_l132kB_l2256kB_iw4_cw4,stream_rob192_bpLocalBP_l132kB_l2256kB_iw4_cw4,stream,192,LocalBP,,32kB,256kB,4,4,1390852.0,0.221315,4.518451,0.282968,0.995962,False,ok
results/experiments/stream_rob192_bpLocalBP_l132kB_l2512kB_iw2_cw2,stream_rob192_bpLocalBP_l132kB_l2512kB_iw2_cw2,stream,192,LocalBP,,32kB,512kB,2,2,,,,,,False,empty-or-missing
results/experiments/stream_rob192_bpLocalBP_l132kB_l2512kB_iw2_cw4,stream_rob192_bpLocalBP_l132kB_l2512kB_iw2_cw4,stream,192,LocalBP,,32kB,512kB,2,4,1390852.0,0.222277,4.498898,0.356052,0.996124,False,ok
results/experiments/stream_rob192_bpLocalBP_l132kB_l2512kB_iw4_cw2,stream_rob192_bpLocalBP_l132kB_l2512kB_iw4_cw2,stream,192,LocalBP,,32kB,512kB,4,2,,,,,,False,empty-or-missing
results/experiments/stream_rob192_bpLocalBP_l132kB_l2512kB_iw4_cw4,stream_rob192_bpLocalBP_l132kB_l2512kB_iw4_cw4,stream,192,LocalBP,,32kB,512kB,4,4,1390852.0,0.221555,4.513555,0.291257,0.995962,False,ok
results/experiments/stream_rob192_bpLocalBP_l164kB_l2256kB_iw2_cw2,stream_rob192_bpLocalBP_l164kB_l2256kB_iw2_cw2,stream,192,LocalBP,,64kB,256kB,2,2,,,,,,False,empty-or-missing
results/experiments/stream_rob192_bpLocalBP_l164kB_l2256kB_iw2_cw4,stream_rob192_bpLocalBP_l164kB_l2256kB_iw2_cw4,stream,192,LocalBP,,64kB,256kB,2,4,1390852.0,0.222076,4.502965,0.35627,0.998397,False,ok
results/experiments/stream_rob192_bpLocalBP_l164kB_l2256kB_iw4_cw2,stream_rob192_bpLocalBP_l164kB_l2256kB_iw4_cw2,stream,192,LocalBP,,64kB,256kB,4,2,,,,,,False,empty-or-missing
results/experiments/stream_rob192_bpLocalBP_l164kB_l2256kB_iw4_cw4,stream_rob192_bpLocalBP_l164kB_l2256kB_iw4_cw4,stream,192,LocalBP,,64kB,256kB,4,4,1390852.0,0.221409,4.516519,0.281891,0.998335,False,ok
results/experiments/stream_rob192_bpLocalBP_l164kB_l2512kB_iw2_cw2,stream_rob192_bpLocalBP_l164kB_l2512kB_iw2_cw2,stream,192,LocalBP,,64kB,512kB,2,2,,,,,,False,empty-or-missing
results/experiments/stream_rob192_bpLocalBP_l164kB_l2512kB_iw2_cw4,stream_rob192_bpLocalBP_l164kB_l2512kB_iw2_cw4,stream,192,LocalBP,,64kB,512kB,2,4,1390852.0,0.222412,4.496167,0.357252,0.998397,False,ok
results/experiments/stream_rob192_bpLocalBP_l164kB_l2512kB_iw4_cw2,stream_rob192_bpLocalBP_l164kB_l2512kB_iw4_cw2,stream,192,LocalBP,,64kB,512kB,4,2,,,,,,False,empty-or-missing
results/experiments/stream_rob192_bpLocalBP_l164kB_l2512kB_iw4_cw4,stream_rob192_bpLocalBP_l164kB_l2512kB_iw4_cw4,stream,192,LocalBP,,64kB,512kB,4,4,1390852.0,0.221657,4.511479,0.289521,0.998335,False,ok
results/experiments/stream_rob192_bpTournamentBP_l132kB_l2256kB_iw2_cw2,stream_rob192_bpTournamentBP_l132kB_l2256kB_iw2_cw2,stream,192,TournamentBP,,32kB,256kB,2,2,,,,,,False,empty-or-missing
results/experiments/stream_rob192_bpTournamentBP_l132kB_l2256kB_iw2_cw4,stream_rob192_bpTournamentBP_l132kB_l2256kB_iw2_cw4,stream,192,TournamentBP,,32kB,256kB,2,4,1390852.0,0.222013,4.504232,0.356234,0.996073,False,ok
results/experiments/stream_rob192_bpTournamentBP_l132kB_l2256kB_iw4_cw2,stream_rob192_bpTournamentBP_l132kB_l2256kB_iw4_cw2,stream,192,TournamentBP,,32kB,256kB,4,2,,,,,,False,empty-or-missing
results/experiments/stream_rob192_bpTournamentBP_l132kB_l2256kB_iw4_cw4,stream_rob192_bpTournamentBP_l132kB_l2256kB_iw4_cw4,stream,192,TournamentBP,,32kB,256kB,4,4,1390852.0,0.22121,4.520592,0.282385,0.995911,False,ok
results/experiments/stream_rob192_bpTournamentBP_l132kB_l2512kB_iw2_cw2,stream_rob192_bpTournamentBP_l132kB_l2512kB_iw2_cw2,stream,192,TournamentBP,,32kB,512kB,2,2,,,,,,False,empty-or-missing
results/experiments/stream_rob192_bpTournamentBP_l132kB_l2512kB_iw2_cw4,stream_rob192_bpTournamentBP_l132kB_l2512kB_iw2_cw4,stream,192,TournamentBP,,32kB,512kB,2,4,1390852.0,0.222021,4.504085,0.355988,0.996073,False,ok
results/experiments/stream_rob192_bpTournamentBP_l132kB_l2512kB_iw4_cw2,stream_rob192_bpTournamentBP_l132kB_l2512kB_iw4_cw2,stream,192,TournamentBP,,32kB,512kB,4,2,,,,,,False,empty-or-missing
results/experiments/stream_rob192_bpTournamentBP_l132kB_l2512kB_iw4_cw4,stream_rob192_bpTournamentBP_l132kB_l2512kB_iw4_cw4,stream,192,TournamentBP,,32kB,512kB,4,4,1390852.0,0.221524,4.514179,0.288426,0.995911,False,ok
results/experiments/stream_rob192_bpTournamentBP_l164kB_l2256kB_iw2_cw2,stream_rob192_bpTournamentBP_l164kB_l2256kB_iw2_cw2,stream,192,TournamentBP,,64kB,256kB,2,2,,,,,,False,empty-or-missing
results/experiments/stream_rob192_bpTournamentBP_l164kB_l2256kB_iw2_cw4,stream_rob192_bpTournamentBP_l164kB_l2256kB_iw2_cw4,stream,192,TournamentBP,,64kB,256kB,2,4,1390852.0,0.222055,4.503395,0.355936,0.998448,False,ok
results/experiments/stream_rob192_bpTournamentBP_l164kB_l2256kB_iw4_cw2,stream_rob192_bpTournamentBP_l164kB_l2256kB_iw4_cw2,stream,192,TournamentBP,,64kB,256kB,4,2,,,,,,False,empty-or-missing
results/experiments/stream_rob192_bpTournamentBP_l164kB_l2256kB_iw4_cw4,stream_rob192_bpTournamentBP_l164kB_l2256kB_iw4_cw4,stream,192,TournamentBP,,64kB,256kB,4,4,1390852.0,0.221261,4.519545,0.28239,0.998348,False,ok
results/experiments/stream_rob192_bpTournamentBP_l164kB_l2512kB_iw2_cw2,stream_rob192_bpTournamentBP_l164kB_l2512kB_iw2_cw2,stream,192,TournamentBP,,64kB,512kB,2,2,,,,,,False,empty-or-missing
results/experiments/stream_rob192_bpTournamentBP_l164kB_l2512kB_iw2_cw4,stream_rob192_bpTournamentBP_l164kB_l2512kB_iw2_cw4,stream,192,TournamentBP,,64kB,512kB,2,4,1390852.0,0.222275,4.498938,0.356472,0.998448,False,ok
results/experiments/stream_rob192_bpTournamentBP_l164kB_l2512kB_iw4_cw2,stream_rob192_bpTournamentBP_l164kB_l2512kB_iw4_cw2,stream,192,TournamentBP,,64kB,512kB,4,2,,,,,,False,empty-or-missing
results/experiments/stream_rob192_bpTournamentBP_l164kB_l2512kB_iw4_cw4,stream_rob192_bpTournamentBP_l164kB_l2512kB_iw4_cw4,stream,192,TournamentBP,,64kB,512kB,4,4,1390852.0,0.221761,4.509359,0.290299,0.998348,False,ok
results/experiments/stream_rob64_bpBiModeBP_l132kB_l2256kB,stream_rob64_bpBiModeBP_l132kB_l2256kB,stream,64,BiModeBP,,32kB,256kB,,,,,,,,False,empty-or-missing
results/experiments/stream_rob64_bpBiModeBP_l132kB_l2256kB_iw2_cw2,stream_rob64_bpBiModeBP_l132kB_l2256kB_iw2_cw2,stream,64,BiModeBP,,32kB,256kB,2,2,1390852.0,0.209769,4.767141,0.276817,0.996075,False,ok
results/experiments/stream_rob64_bpBiModeBP_l132kB_l2256kB_iw2_cw4,stream_rob64_bpBiModeBP_l132kB_l2256kB_iw2_cw4,stream,64,BiModeBP,,32kB,256kB,2,4,1390852.0,0.210737,4.745245,0.276859,0.996087,False,ok
results/experiments/stream_rob64_bpBiModeBP_l132kB_l2256kB_iw4_cw2,stream_rob64_bpBiModeBP_l132kB_l2256kB_iw4_cw2,stream,64,BiModeBP,,32kB,256kB,4,2,,,,,,False,empty-or-missing
results/experiments/stream_rob64_bpBiModeBP_l132kB_l2256kB_iw4_cw4,stream_rob64_bpBiModeBP_l132kB_l2256kB_iw4_cw4,stream,64,BiModeBP,,32kB,256kB,4,4,1390852.0,0.216151,4.626387,0.276048,0.9959,False,ok
